2018-09-25 17:06:10,042 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-25 17:06:10,062 [actions:get_dgtj_echart.83] [DEBUG]- {u'name': u'B\u7ad9'}, 
2018-09-25 17:37:06,964 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,
2018-09-25 17:37:06,973 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,
2018-09-25 17:37:06,983 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,
2018-09-25 17:37:06,993 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,
2018-09-25 17:37:07,003 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,
2018-09-25 17:37:07,013 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,0,
2018-09-25 17:37:07,023 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,0,0,
2018-09-25 17:37:07,035 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,0,0,0,
2018-09-25 17:37:40,040 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-25 17:37:40,059 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 
2018-09-25 17:37:40,071 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,
2018-09-25 17:37:40,081 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,
2018-09-25 17:37:40,096 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,
2018-09-25 17:37:40,111 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,
2018-09-25 17:37:40,124 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,
2018-09-25 17:37:40,137 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,
2018-09-25 17:37:40,151 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,
2018-09-25 17:37:40,161 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,
2018-09-25 17:37:40,173 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,
2018-09-25 17:37:40,184 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:37:40,196 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:37:40,207 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:37:40,217 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:37:40,226 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:37:40,236 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:37:40,246 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:37:40,262 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,
2018-09-25 17:37:40,272 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,
2018-09-25 17:37:40,282 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,
2018-09-25 17:37:40,290 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,
2018-09-25 17:37:40,299 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,
2018-09-25 17:37:40,308 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,0,
2018-09-25 17:37:40,316 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,0,0,
2018-09-25 17:37:40,325 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,0,0,0,
2018-09-25 17:37:43,221 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-25 17:37:43,240 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 
2018-09-25 17:37:43,250 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,
2018-09-25 17:37:43,262 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,
2018-09-25 17:37:43,312 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,
2018-09-25 17:37:43,322 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,
2018-09-25 17:37:43,335 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,
2018-09-25 17:37:43,344 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,
2018-09-25 17:37:43,355 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,
2018-09-25 17:37:43,364 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,
2018-09-25 17:37:43,374 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,
2018-09-25 17:37:43,384 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:37:43,394 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:37:43,403 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:37:43,413 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:37:43,421 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:37:43,431 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:37:43,443 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-25 17:37:43,456 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,
2018-09-25 17:37:43,466 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,
2018-09-25 17:37:43,474 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,
2018-09-25 17:37:43,484 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,
2018-09-25 17:37:43,493 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,
2018-09-25 17:37:43,503 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,0,
2018-09-25 17:37:43,513 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,0,0,
2018-09-25 17:37:43,522 [actions:get_dgtj_echart.92] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,0,0,0,
2018-09-26 10:30:00,528 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-26 10:31:32,552 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-26 10:32:20,242 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-26 10:34:21,915 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-26 10:34:22,016 [actions:get_dgtj_echart.99] [DEBUG]- {u'name': u'B\u7ad9'}, 
2018-09-26 10:34:22,076 [actions:get_dgtj_echart.99] [DEBUG]- {u'name': u'B\u7ad9'}, 0,
2018-09-26 10:34:22,115 [actions:get_dgtj_echart.99] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,
2018-09-26 10:34:22,158 [actions:get_dgtj_echart.99] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,
2018-09-26 10:34:22,207 [actions:get_dgtj_echart.99] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,
2018-09-26 10:34:22,260 [actions:get_dgtj_echart.99] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,
2018-09-26 10:34:22,298 [actions:get_dgtj_echart.99] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,
2018-09-26 10:34:22,335 [actions:get_dgtj_echart.99] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,
2018-09-26 10:34:22,390 [actions:get_dgtj_echart.99] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,
2018-09-26 10:34:22,428 [actions:get_dgtj_echart.99] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,
2018-09-26 10:34:22,469 [actions:get_dgtj_echart.99] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,
2018-09-26 10:34:22,506 [actions:get_dgtj_echart.99] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,
2018-09-26 10:34:22,542 [actions:get_dgtj_echart.99] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-26 10:34:22,585 [actions:get_dgtj_echart.99] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-26 10:34:22,622 [actions:get_dgtj_echart.99] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-26 10:34:22,663 [actions:get_dgtj_echart.99] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-26 10:34:22,700 [actions:get_dgtj_echart.99] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-26 10:34:22,736 [actions:get_dgtj_echart.99] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,
2018-09-26 10:34:22,773 [actions:get_dgtj_echart.99] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,
2018-09-26 10:34:22,809 [actions:get_dgtj_echart.99] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,
2018-09-26 10:34:22,845 [actions:get_dgtj_echart.99] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,
2018-09-26 10:34:22,881 [actions:get_dgtj_echart.99] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,
2018-09-26 10:34:22,917 [actions:get_dgtj_echart.99] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,0,
2018-09-26 10:34:22,953 [actions:get_dgtj_echart.99] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,0,0,
2018-09-26 10:34:22,989 [actions:get_dgtj_echart.99] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,0,0,0,
2018-09-26 10:38:31,006 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-26 10:38:58,167 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-26 10:38:58,224 [actions:get_dgtj_echart.95] [DEBUG]- {u'name': u'B\u7ad9'}, 
2018-09-26 10:38:58,270 [actions:get_dgtj_echart.95] [DEBUG]- {u'name': u'B\u7ad9'}, 0,
2018-09-26 10:38:58,315 [actions:get_dgtj_echart.95] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,
2018-09-26 10:38:58,361 [actions:get_dgtj_echart.95] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,
2018-09-26 10:38:58,436 [actions:get_dgtj_echart.95] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,
2018-09-26 10:38:58,482 [actions:get_dgtj_echart.95] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,
2018-09-26 10:38:58,526 [actions:get_dgtj_echart.95] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,
2018-09-26 10:38:58,566 [actions:get_dgtj_echart.95] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,
2018-09-26 10:38:58,609 [actions:get_dgtj_echart.95] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,
2018-09-26 10:38:58,647 [actions:get_dgtj_echart.95] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,
2018-09-26 10:38:58,684 [actions:get_dgtj_echart.95] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,
2018-09-26 10:38:58,727 [actions:get_dgtj_echart.95] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,
2018-09-26 10:38:58,772 [actions:get_dgtj_echart.95] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-26 10:38:58,823 [actions:get_dgtj_echart.95] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-26 10:38:58,875 [actions:get_dgtj_echart.95] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-26 10:38:58,917 [actions:get_dgtj_echart.95] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-26 10:38:58,960 [actions:get_dgtj_echart.95] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-09-26 10:38:58,997 [actions:get_dgtj_echart.95] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,
2018-09-26 10:38:59,038 [actions:get_dgtj_echart.95] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,
2018-09-26 10:38:59,073 [actions:get_dgtj_echart.95] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,
2018-09-26 10:38:59,108 [actions:get_dgtj_echart.95] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,
2018-09-26 10:38:59,145 [actions:get_dgtj_echart.95] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,
2018-09-26 10:38:59,181 [actions:get_dgtj_echart.95] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,0,
2018-09-26 10:38:59,217 [actions:get_dgtj_echart.95] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,0,0,
2018-09-26 10:38:59,253 [actions:get_dgtj_echart.95] [DEBUG]- {u'name': u'B\u7ad9'}, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91753254,0,91981749,0,0,0,0,0,
2018-09-26 10:41:56,296 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-26 10:42:41,471 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-26 10:44:10,184 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-26 10:54:19,013 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-26 11:02:52,976 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-26 11:04:59,631 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-26 11:05:08,986 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-26 11:05:48,831 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-26 11:05:54,016 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-26 11:06:37,680 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-26 11:06:40,506 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-26 11:07:27,338 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-26 11:07:30,101 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-26 11:07:48,892 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-26 11:08:28,822 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-26 11:08:30,977 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-26 11:08:49,520 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-26 11:08:53,072 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-26 11:10:42,611 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-26 11:10:50,773 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-26 11:11:22,502 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-26 11:11:22,688 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-26 11:11:32,430 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-26 11:11:35,463 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-26 11:13:13,068 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-26 11:13:15,552 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-26 11:13:19,405 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-26 11:14:35,680 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-26 11:16:13,059 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-26 11:20:15,308 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-26 11:26:35,894 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-26 11:26:59,078 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-26 11:30:42,663 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-26 11:34:29,164 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-26 11:34:48,526 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-26 11:35:05,726 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-26 11:35:15,888 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-26 11:35:28,674 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-26 11:35:31,441 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-26 11:37:27,404 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-26 11:38:24,681 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-26 11:40:31,460 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%221%22%7D
2018-09-26 11:40:47,107 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%221%22%7D
2018-09-26 11:41:31,575 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%221%22%7D
2018-09-26 11:41:50,174 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-26 11:44:05,289 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-26 11:44:40,517 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-26 11:45:35,111 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-26 11:46:28,513 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-26 11:46:37,296 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-26 11:47:38,079 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-26 11:49:33,884 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-26 11:50:33,558 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%222%22%7D
2018-09-26 11:51:12,473 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%221%22%7D
2018-09-26 11:51:24,400 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%221%22%7D
2018-09-26 11:52:37,825 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%223%22%7D
2018-09-26 13:22:04,394 [views:get_web_data.17] [DEBUG]- /get_web_data/get_dgtj_echart?parm=%7B%22vid%22:%223%22%7D
